,I1,I2,I3,P(IPO),P(H),P(L),P(1Day),C1,C2,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,IndDivision,Manufacturing,Other,Services,Y1,Y2,C3x,C6x,C5x,T3x,T4x,T5x,S1x,S2x,S3x,income,perOffered,P/E,T5xbin,C6xbin,T3xbin,labels
548,ACAD,ACADIA PHARMACEUTICALS INC,2834,0.07391292080522441,0.3805876847459918,0.3823981221263626,0.07978195967486301,0.2791182165622915,1,0.08662209416814948,0.6570219687412922,0.20012763487635699,0.20989766318902647,0.04554778000042502,0.009059752086893606,0.014140585562831183,0.048691280292914384,0.05445841179982263,0.08256395361569385,0.4508390899164414,0.053284055604144794,0.05046272251458884,Manufacturing,1,0,0,1,0,0,0.24609581891985172,0.36324363647309366,0.7594335586981056,0.5625683176258419,0.9344540291087969,0.7535661073767803,0.14671615814661793,0.5295876783857557,0.09484590118413316,0.6092999569184365,0.32781631314535503,4,0,3,0
549,ACHN,ACHILLION PHARMACEUTICALS INC,2834,0.33410697080733465,0.6231424902627405,0.6230702070315971,0.2980553440353892,0.9249445164917596,1,0.1565117511573314,0.6486771154056222,0.17362692559904536,0.17763036160079332,0.05429146485522681,0.19227020488268426,0.16469955451202067,0.17865763337338442,0.13394689804012955,0.28220961747471596,0.7159451130738634,0.14772536322030494,0.2801462699802806,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.34470577607891706,0.8669635045256866,0.08684034993358059,0.9317647549712968,0.9933906239513591,0.2562709816674162,0.8021018330557095,0.20165479208726744,0.6302268958199029,0.24477661426545422,4,0,4,0
550,ACRX,ACELRX PHARMACEUTICALS INC,2834,0.028717305440797276,0.3805876847459918,0.3823981221263626,0.04112790930936648,0.2881115582609681,0,0.20409792552233752,0.8541693783747564,0.23692245006312912,0.45984094625524613,0.7853649005480019,0.2077444053537899,0.44195908935916206,0.39571507347989293,0.457191750141338,0.5693262312190166,0.36586719756767533,0.6123218922810875,0.37126958873898996,Manufacturing,1,0,0,1,0,0,0.24609581891985172,0.15146385833259224,0.4947523727538191,0.994548662943878,0.9056805858477666,0.4364872943306108,0.7723187988257821,0.4390015442052543,0.12526913183752864,0.874751945950306,0.3138696840682559,4,0,2,1
551,AFFY,AFFYMAX INC,2834,0.9956974790914332,0.7332216108767484,0.7323466349943977,0.9972863011934706,0.6830588113678809,1,0.008704914078791466,0.31613909628300196,0.16688327846635936,0.13292196334851897,0.2502507170981403,0.4424876766013716,0.377997479744461,0.3733974658045668,0.2869745059183386,0.6484109862626795,0.7282018860117255,0.5955000157025053,0.5040132117556373,Manufacturing,1,0,0,0,1,0,0.8665598787634599,0.503230310330822,0.968423713639982,0.1360303588133729,0.9952099747341161,0.92939146392354,0.8206759264532282,0.7734197069443427,0.4486121386302055,0.46546624953632804,0.25842922359618936,4,1,4,0
552,ALIM,ALIMERA SCIENCES INC ,2834,0.29398357010096854,0.7332216108767484,0.7323466349943977,0.22839900085100528,0.8410340518490882,1,0.05878325817709836,0.8861148646063057,0.44486997185028226,0.32923023530469403,0.7853649005480019,0.5975398622431529,0.6598233712483712,0.6485990169293105,0.5376808977291997,0.7144127121419974,0.5235994938774027,0.737172247788946,0.8266678428410494,Manufacturing,1,0,0,1,0,0,0.24609581891985172,0.7372375476345241,0.6960768106047281,0.4989693319156773,0.7129300431191068,0.4059559611165357,0.6701991322407751,0.7875338494524666,0.3324626955867904,0.2663812367607481,0.3023334031138966,3,0,3,0
553,ALNY,ALNYLAM PHARMACEUTICALS INC.,2834,0.047102530786146964,0.01550343443670161,0.01628205548313709,0.06516099817804462,0.2881115582609681,1,0.2010804167494457,0.8153965644065257,0.235574769445055,0.20989766318902647,0.2502507170981403,0.042508353498486126,0.05383294871470371,0.08969918645479624,0.08367540484989083,0.12971407018256642,0.40781062694781667,0.06905926598078174,0.21359703415287423,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.5000880670024406,0.840762218307866,0.3764610745842786,0.8524840390837589,0.9816194815096303,0.11627227358679948,0.944773538542519,0.06693366140394896,0.46844673642093904,0.39928834978082295,4,0,4,0
554,ALXA,Alexza Pharmaceuticals Inc. ,2834,0.11106450869010509,0.17836341955336482,0.18090246048771197,0.7884284322774644,0.1606581239070859,1,0.2010804167494457,0.3440205740552347,0.2896904603211855,0.24537406826894548,0.00834822872179172,0.05592594805032582,0.13147365807499983,0.1437800699888499,0.09339494794016406,0.2051569806433483,0.14982167331943724,0.3160883314085835,0.34753972063375604,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.5743667039366761,0.5459997557767943,0.36200903988112854,0.8169806072984511,0.3582987527970267,0.7898706139775837,0.9402089198877195,0.15078023726616302,0.4005584924636173,0.39639155196094433,4,0,3,0
555,ANAC,Anacor Pharmaceuticals Inc.,2834,0.028717305440797276,0.824183607459961,0.8228541830625782,0.04900706600754761,0.15301562288299847,1,0.15143710266514843,0.21385627735828527,0.36014992289149783,0.7996639518629441,0.1262113646435054,0.40458450511298,0.5224681775147183,0.4980479726772668,0.47727852291998224,0.47602640578196814,0.9209369202493219,0.4571724948125738,0.6977319740647029,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.11972528511296215,0.8053309981167571,0.8386351884856525,0.4825341194575937,0.9717287750178549,0.45503275884554,0.8096617723411546,0.2559854319993615,0.9163531160690706,0.33122637695830054,2,0,4,2
556,ARTE,ARTES MEDICAL INC,2834,0.047102530786146964,0.3805876847459918,0.3823981221263626,0.10435648279903126,0.9434196730857581,1,0.060047579278552074,0.3334809519942068,0.18377504587683408,0.183820219310942,0.7853649005480019,0.08816489046996945,0.16771176038038432,0.1627701622906994,0.1361413838023081,0.28971012072101376,0.1584974804525881,0.2567803393270136,0.2523716434843998,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.3712575583400699,0.2693989364273448,0.5563068546161367,0.9382046507108314,0.3234883217420581,0.5882301898044866,0.7376603914087776,0.05474798563925828,0.6003995634964104,0.34598304216667547,4,0,2,1
557,ASPV,Aspreva Pharmaceuticals CORP,2834,0.29398357010096854,0.5019561906084825,0.502865540066132,0.43632842403620226,0.0047297805204948515,1,0.1345454331150145,0.4272286877019539,0.48213314747063585,0.38625792862501807,0.7853649005480019,0.020359784563234777,0.011039505418381649,0.04646458574092037,0.03247474828753494,0.06256234197472575,0.0980016488417576,0.15282102055443086,0.09648707140618756,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.6973457302623829,0.9396697357995981,0.0034869062736877098,0.8016950018896176,0.6393793499806859,0.8728727034593011,0.92932552093504,0.37523587005468306,0.2978424102589962,0.26316053034288656,4,0,4,0
558,AUXL,AUXILIUM PHARMACEUTICALS INC ,2834,0.09109043475791684,0.032290800488386326,0.06367021680888661,0.09183901034151432,0.30619373972253217,1,0.2010804167494457,0.012881095280129469,0.25587013856597607,0.24537406826894548,0.05653727853767776,0.11044744359050357,0.04553316239988442,0.08143655371314257,0.08524030381068126,0.11625497414363223,0.13343680985980133,0.0720071436658784,0.23253505016125203,Manufacturing,1,0,0,1,0,0,0.24609581891985172,0.4676001478715544,0.7887900413754526,0.03996621894037304,0.8309120906595893,0.5558212121248682,0.15081638404744957,0.9733267336987034,0.13315346866441724,0.4998786326623704,0.4003103145521788,4,0,4,0
559,AVEO,AVEO PHARMACEUTICALS INC,2834,0.15998511836530172,0.5019561906084825,0.502865540066132,0.14599459612462368,0.24361854264085997,1,0.051630731564686845,0.9119475209315844,0.41754477594790307,0.5534883100164111,0.13953933494786014,0.5351267887062362,0.7352545124634933,0.7405579700144735,0.6011311691818162,0.7856200953896637,0.8971031797633483,0.4227439653877057,0.8619662315408929,Manufacturing,1,0,0,1,0,0,0.24609581891985172,0.34316620462609765,0.6352820808498707,0.830804627319647,0.6647796065831546,0.8146661198059055,0.1788335130767187,0.719366539226441,0.3856488339370494,0.6319863757385092,0.3228302253706373,3,0,3,0
560,AVNC,MiddleBrook Pharmaceuticals Inc.,2834,0.22119854703253072,0.3805876847459918,0.3823981221263626,0.18454518388050778,0.1684410080037963,1,0.2010804167494457,0.9961292919799799,0.29162295652942893,0.28384311993016553,0.7853649005480019,0.067178195354472,0.07076502004954757,0.10013913288910581,0.09006651299135543,0.20141542972853577,0.14146853896690947,0.1110663066302679,0.1331991190187209,Manufacturing,1,0,0,1,0,0,0.24609581891985172,0.48197419202523706,0.6468922766402033,0.22655364358445534,0.9811880234439793,0.486010339879609,0.29585219352875025,0.680451398378339,0.2559854319993615,0.4858307576610608,0.3937705256686737,4,0,3,0
561,AVRX,AVALON PHARMACEUTICALS INC,2834,0.25624419400154697,0.17836341955336482,0.18090246048771197,0.1643480800276399,0.7343382460298332,0,0.03762134414309461,0.1403396667800817,0.10408678361670176,0.09073658843031296,0.006432047719662735,0.07172503487712081,0.046353373191190234,0.08155610067376212,0.07763117793784934,0.10541809354394543,0.47988224671108204,0.06620527924148738,0.08280184212742919,Manufacturing,1,0,0,1,0,0,0.24609581891985172,0.28286031374245657,0.7503728732280599,0.08984781701023775,0.7299299028661463,0.9950686898585406,0.11675712975958935,0.5158643524165202,0.06110995735907817,0.7035493574095357,0.31779651886851357,3,0,3,0
562,BIOD,ALBIREO PHARMA INC.,2834,0.6419535023186731,0.6231424902627405,0.6230702070315971,0.7884284322774644,0.30619373972253217,1,0.03344144237693293,0.435377025041914,0.23751955301713795,0.20989766318902647,0.7853649005480019,0.1699357361926485,0.26567142386058923,0.2591831453502737,0.17721458485893443,0.4584872985229687,0.5813603455760737,0.23613433233423187,0.5461172406948347,Manufacturing,1,0,0,0,1,0,0.24609581891985172,0.5073915697604672,0.859008318222237,0.41387001001117124,0.981912318661964,0.9119896665066067,0.36610489208759667,0.9409166145583566,0.3503760802256066,0.4615348586241954,0.2873882875992867,4,0,4,0
563,BTRX,BARRIER THERAPEUTICS INC,2834,0.6419535023186731,0.6231424902627405,0.6230702070315971,0.42482934545712636,0.21768566419953955,1,0.2010804167494457,0.10283894523662507,0.27541058694561027,0.20989766318902647,0.2502507170981403,0.01439659528132384,0.00918749435472868,0.044270899151298414,0.03473967953382199,0.10541809354394543,0.06070932900950198,0.04445915213624526,0.2074898298874842,Manufacturing,1,0,0,0,0,0,0.24609581891985172,0.6407545089386646,0.9704779180709259,0.02185696216680181,0.7547683572607622,0.3193937840484956,0.1060056427055387,0.7511593024188685,0.3503760802256066,0.3438512229970954,0.3996098471490363,4,0,4,0
564,CADX,CADENCE PHARMACEUTICALS INC,2834,0.15998511836530172,0.5019561906084825,0.2724035349900076,0.16093853799666807,0.36983904109587473,1,0.3728255733823932,0.699521024440555,0.38695202088756875,0.28384311993016553,0.7853649005480019,0.017795080352335672,0.03915194157869443,0.07416861258298751,0.06654484017787173,0.08948814761696217,0.13343680985980133,0.12849001067193577,0.22612077344377557,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.7214677728776103,0.6785025080158876,0.5242537995324621,0.6345992931292515,0.5909614938494864,0.5304949637506883,0.9786533885312466,0.21653504081916908,0.2787397271534094,0.07833075788820439,3,0,3,0
565,CEMP,CEMPRA INC. ,2834,0.047102530786146964,0.27001129705463384,0.2724035349900076,0.06614520688982282,0.4930522659204607,0,0.10869352827602513,0.9011919382363409,0.24302723887712513,0.49732358041034297,0.7853649005480019,0.42796965985687235,0.7632435165688016,0.7625664248019033,0.6508601336744282,0.7407734833281856,0.7401896148799053,0.803156304778432,0.899662634831563,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.14028956974453072,0.3885555030223244,0.9839112739294475,0.42955341357448384,0.5419914727215318,0.6132464698012842,0.7426979987884489,0.1927292985720122,0.8895907291961568,0.3314704936304963,2,0,2,3
566,CGTK,ANESIVA INC.,2834,0.7224223515606647,0.6231424902627405,0.6230702070315971,0.7884284322774644,0.11714579748949705,1,0.2010804167494457,0.23509331878253031,0.35092220626291704,0.28384311993016553,0.055445316813038985,0.004235557840489604,0.0035298139064088505,0.03016434944409998,0.0296457002631012,0.054334995681129115,0.0918302057561946,0.06620527924148738,0.03201443054210335,Manufacturing,1,0,0,0,1,0,0.7552020499528456,0.6390793187095899,0.6531830146927515,0.09759086588947335,0.9574143289877339,0.7796698892042828,0.49676315072597604,0.535255260323956,0.46653369554381674,0.3452428332020724,0.39631730017583533,4,1,3,0
567,COLY,Coley Pharmaceutical Group Inc.,2834,0.7224223515606647,0.6231424902627405,0.6230702070315971,0.6807420873845242,0.47609825095230196,1,0.01983984000049799,0.31451770659133915,0.3271633966870208,0.28384311993016553,0.09703169625518837,0.21564099827655941,0.1399828659879987,0.14558471382450233,0.1361413838023081,0.22845883915089982,0.5955793390963197,0.1977261551298502,0.09291925324333256,Manufacturing,1,0,0,0,1,0,0.7552020499528456,0.578831766893753,0.3570697307430224,0.05973869922721003,0.8700078746868303,0.982899251168406,0.47576194609472594,0.21479955156763852,0.46653369554381674,0.3966366807792656,0.2929440147730751,4,1,2,1
568,CORT,CORCEPT THERAPEUTICS INC ,2834,0.37622258501788236,0.7332216108767484,0.7323466349943977,0.28956713396305317,0.08005285868616774,1,0.10671269375390807,0.9770859613599859,0.28961850255245997,0.17763036160079332,0.7853649005480019,0.2544068774340108,0.24828673731476802,0.02204752344291899,0.025787900415841242,0.045703607355917365,0.030206808811536735,0.0882107803378484,0.062442790092040894,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.8005952982215907,0.8644950355215032,0.8814083173060644,0.9946662125206891,0.11644279241986316,0.8852072763379786,0.9894438756044759,0.21653504081916908,0.21740152972212923,0.26753187372621945,4,0,4,0
569,CPIX,CUMBERLAND PHARMACEUTICALS INC,2834,0.7928700562189778,0.6231424902627405,0.6230702070315971,0.5611852559083286,0.7535511824418578,1,0.6040636843725128,0.8797565064237303,0.3040237275331211,0.20989766318902647,0.21982435671267553,0.3899014266297977,0.24835638186254994,0.22551235470026143,0.24396255058237865,0.25743041093284474,0.14146853896690947,0.11955436311943263,0.4955719392091401,Manufacturing,1,0,0,0,0,1,0.980714311373191,0.7268779823856072,0.38491658998821077,0.11051008499291104,0.5843586879979358,0.1746554030641843,0.09690843392418791,0.9244816089702125,0.40825450085285475,0.27448930160134355,0.9699371600839097,3,1,2,1
570,CYTK,CYTOKINETICS INC,2834,0.46452130174129813,0.27001129705463384,0.2724035349900076,0.7884284322774644,0.30619373972253217,1,0.2010804167494457,0.10283894523662507,0.3644353414306557,0.35954329396844553,0.06972790305363552,0.04031970901601026,0.04246086469790475,0.07600352218590865,0.06919431574238864,0.13443130584101132,0.35220820042902434,0.09915764420968132,0.12870062500427576,Manufacturing,1,0,0,0,1,0,0.8497580892006675,0.509814747112121,0.5841935059533498,0.19132639095587978,0.9410473373783349,0.9750869309625634,0.33349119727423254,0.8120317472396792,0.4338569928994908,0.4592536887242036,0.40031357667204504,4,1,3,0
571,DRTX,Durata Therapeutics Inc.,2834,0.15998511836530172,0.27001129705463384,0.2724035349900076,0.1477654120110366,0.5341608381583693,1,0.2010804167494457,0.6897237257572043,0.20563930074112907,0.4135231193256524,0.7853649005480019,0.3428412062804105,0.5505700347289422,0.5361704019493468,0.4974232011470058,0.6946138246047512,0.3936852337502816,0.4571724948125738,0.7861001382863934,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.1317181691740298,0.8759963730046911,0.9496141863619022,0.9128893608640847,0.3561712085788956,0.4200936074285141,0.8739372622646814,0.3041567542094073,0.9008556530425246,0.36660035013136616,4,0,4,0
572,EBS,Emergent BioSolutions Inc. ,2834,0.4198672262431976,0.6231424902627405,0.6230702070315971,0.2622918969568655,0.30619373972253217,1,0.7206414246859555,0.7760151481166601,0.3751710410765982,0.20989766318902647,0.5003083382557941,0.8090037667499781,0.7339505392590014,0.7547368825038542,0.6766603038910454,0.8514745840275316,0.9403344017992727,0.2497955758279219,0.5208865907821081,Manufacturing,1,0,0,1,0,1,0.24609581891985172,0.8787212705633127,0.8440112902440913,0.20166783125553278,0.8484248792278656,0.884959191163387,0.051171621828759485,0.20607979469574111,0.27222095117621464,0.15666352021650326,0.6940167337543184,4,0,4,0
573,ECYT,ECOTALITY INC. ,2834,0.047102530786146964,0.5019561906084825,0.502865540066132,0.10603944599884702,0.8306972215943871,1,0.9691343941100655,0.5145004781537388,0.38048974378748657,0.8309884110123876,0.09273802440655293,0.4133726740018318,0.38441233179311696,0.3752005087191299,0.3555994787647533,0.4030665510075695,0.4220568958832318,0.3722662086231684,0.37126958873898996,Manufacturing,1,0,0,1,1,1,0.24609581891985172,0.11949835700685801,0.9496962118882586,0.4401107989287194,0.6749535779007001,0.6021225533870226,0.4911496922439135,0.5423705142865834,0.3503760802256066,0.9166425767981079,0.44830201333032826,3,0,4,0
574,ENTA,ENANTA PHARMACEUTICALS INC,2834,0.5546102538694483,0.6231424902627405,0.6230702070315971,0.5823433908128002,0.6513165711565683,1,0.652554760721484,0.765164415690994,0.2000015184344912,0.14868489141250735,0.25112586948550286,0.7237496588177329,0.8171561833721908,0.8600766309753706,0.834908492100882,0.7321281327721909,0.771692520431122,0.33177906194670004,0.8320351310143694,Manufacturing,1,0,0,1,1,1,0.24609581891985172,0.5999734365463366,0.8356344537897233,0.9059954204243276,0.2226886627872377,0.9926035042954209,0.0606746622265388,0.47002307390408,0.22973931052700586,0.378288348714554,0.8361148485693779,1,0,4,2
575,EURX,EURAND N.V. ,2834,0.7224223515606647,0.8925618646180287,0.8911502503023022,0.9402117384827401,0.7381693877048441,1,0.7348442188864763,0.48628222505611335,0.6895973554753647,0.3683794743887034,0.4585295582860196,0.5789139127271474,0.5822698179841961,0.5410031270993023,0.5345427546722484,0.5710569197765234,0.56017377841089,0.6131933460203194,0.5608327306009011,Manufacturing,1,0,0,1,1,1,0.24609581891985172,0.9581423566229654,0.4677635348437143,0.5465901116514473,0.5698832614341987,0.5538811998854904,0.603777920508902,0.5145214861233727,0.5412354640395967,0.08695396781317777,0.4040159955011271,3,0,2,1
