,I1,I2,I3,P(IPO),P(H),P(L),P(1Day),C1,C2,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,Y1,Y2,C3x,C6x,C5x,T3x,T4x,T5x,S1x,S2x,S3x,income,perOffered,P/E,C6xbin,T5xbin,T3xbin,IndDivision,Manufacturing,Other,Services,labels
504,MCP,"Molycorp, Inc.",3390,0.4583333333333333,0.625,0.625,0.3577394391610015,0.4574470164117562,1,0.4389763779527559,0.6766880212725752,0.8502199120185295,0.5261528668941979,0.20964185142501318,0.3441466854724965,0.4100261404840206,0.35049842742150433,0.37678207739307534,0.4023193577163247,0.3880597014925373,0.4009009009009009,0.46153846153846156,1,0,0,0.0,0.3466466881354602,0.8889982191363249,0.635116598587285,0.7384498500235773,0.5513713796423355,0.6115624703870576,0.6781403687108943,0.9214063771613415,0.6227461561213994,0.1791125358411389,0,4,4,Manufacturing,1,0,0,0
505,ZINC,Horsehead Holding Corp ,3341,0.625,0.8125,0.8125,0.5178173983186481,0.515543587354449,1,0.6299212598425197,0.13821746622613446,0.33271822471782453,0.1975881683731513,0.6640153078410164,0.42595204513399154,0.4099418163420187,0.32432432432432434,0.3564154786150713,0.2872435325602141,0.3880597014925373,0.2882882882882883,0.3481781376518219,1,1,1,0.0,0.8928790572671622,0.4170927808816526,0.33212046662072603,0.377012253539561,0.5515021131215418,0.4345738029455571,0.48019491361146965,0.40031576357295,0.22326707179876498,0.48745796235516103,0,2,2,Manufacturing,1,0,0,1
506,NOR,Noranda Aluminum Holding CORP,3334,0.20833333333333334,0.125,0.1875,0.5854677550502783,0.6232032520473846,1,0.9665354330708662,0.08707948262304736,0.5491689390386033,0.4311717861205916,0.7109524088124165,0.7813822284908322,0.9716670882873767,0.8817634202249587,0.8676171079429735,0.7966101694915254,0.5951492537313433,0.5484234234234234,0.5951417004048583,1,1,1,0.0,0.6778969473301744,0.3878386098005116,0.7546369804917702,0.2982311528698795,0.6826509344774754,0.840465714326975,0.5703811743518602,0.3796608901920892,0.3241094603085289,0.4662978723344302,0,1,1,Manufacturing,1,0,0,1
507,DSUP,DAYTON SUPERIOR CORP ,3317,0.375,0.5,0.5,0.32015591831529316,0.3278348343034287,0,0.36023622047244097,0.3898843052588968,0.16531585043584135,0.3333333333333333,0.64587824196933,0.5007052186177715,0.4857913820726874,0.4148408763793379,0.4256619144602851,0.35236396074933096,0.582089552238806,0.6891891891891891,0.3481781376518219,1,0,0,0.0,0.2804763237005805,0.5017273920801494,0.35445467764836125,0.34641407188427537,0.7029218852585104,0.846605938957828,0.3498205854302782,0.41750732798497453,0.7335108998218871,0.4369901848405833,0,1,2,Manufacturing,1,0,0,1
508,PLTE,"Claymont Steel Holdings, Inc. ",3312,0.5833333333333334,0.625,0.625,0.5133630698623167,0.5667339499765498,0,0.8681102362204725,0.45536630256958616,0.15208921734439226,0.3720136518771331,0.6214431268499165,0.4710860366713681,0.3920229361666245,0.30102883949037795,0.27494908350305497,0.21855486173059768,0.3283582089552239,0.2927927927927928,0.20647773279352227,0,1,1,0.35416666666666663,0.2309426079298326,0.3564784254852116,0.0,0.21104942272620722,0.48048912876339905,0.46953531233177365,0.22320515570209498,0.53957412449608,0.8420043773065372,0.5046025318096724,1,1,1,Manufacturing,1,0,0,1
509,SXC,"SunCoke Energy, Inc. ",3312,0.5416666666666666,0.625,0.625,0.473273966205216,0.5191519689369857,1,0.8996062992125985,0.5642907360726036,0.7268912375492029,0.5039817974971559,0.7683740450721723,0.923836389280677,0.926047727464373,0.9052188282957514,0.9124236252545825,0.8421052631578947,0.5951492537313433,0.8378378378378378,0.6923076923076923,0,1,1,0.0,0.7651231033646592,0.43683725319671984,0.5818187428674702,0.42559887725953555,0.6592952637338172,0.5073787516917561,0.3044936677236165,0.6122498899916055,0.2783221473284161,0.49643830867094485,0,2,2,Manufacturing,1,0,0,1
510,CSTE,Caesarstone Ltd.,3281,0.3333333333333333,0.5625,0.5625,0.30929844727216477,0.3704570675369755,1,0.6791338582677166,0.6144561553994872,0.3252919639189191,0.27918088737201363,0.5947097652965553,0.6995768688293371,0.7711864406779662,0.7501999040460579,0.7474541751527495,0.7457627118644068,0.7985074626865671,0.6081081081081081,0.8421052631578947,1,1,1,0.0,0.6288232877969026,0.6236988402654042,0.6822108129118842,0.5377790029733834,0.597791507707838,0.43780663601651554,0.5922868563118232,0.36052054931242955,0.3537347808636571,0.5264976706313026,0,3,3,Manufacturing,1,0,0,0
511,HLYS,"Heelys, Inc. ",3140,0.75,0.6875,0.6875,0.6570156236731234,0.4318236920081306,1,0.5393700787401575,0.34086466112352204,0.2558181809531371,0.2684869169510808,0.4047203244494934,0.34837799717912554,0.35787165865587317,0.26206087744549283,0.2668024439918534,0.24442462087421946,0.3208955223880597,0.22972972972972974,0.3117408906882591,0,1,1,0.4047619047619047,0.5219798016028355,0.3368756478144122,0.24103367801874534,0.4118277233002252,0.5226918186375048,0.4095209302600532,0.518062970889924,0.5124496128828392,0.4312284685021197,0.626279081482846,1,2,1,Manufacturing,1,0,0,1
512,KORS,Michael Kors Holdings Ltd ,3100,0.7083333333333334,0.75,0.75,0.6737194318737907,0.3704570675369755,1,0.5492125984251969,0.6379985819889626,0.5008636689112994,0.5261528668941979,0.6665039252307252,0.3540197461212976,0.5684290412345054,0.44570606109067645,0.48268839103869654,0.288135593220339,0.4626865671641791,0.32432432432432434,0.340080971659919,0,1,1,0.6296296296296295,0.5000811853032082,0.3878386098005116,0.9639668879141395,0.011084603561433568,0.4541775078390187,0.3011313895200753,0.22455994406903268,0.5897566980626276,0.4499024644283093,0.626279081482846,1,1,1,Manufacturing,1,0,0,1
513,TUMI,"Tumi Holdings, Inc.",3100,0.625,0.625,0.625,0.737750594378719,0.5469809200565334,1,0.5551181102362205,0.3115898502860783,0.7035044703410543,0.8307105802047782,0.6203338744794763,0.33568406205923834,0.44253309722573575,0.35598912521989445,0.3564154786150713,0.3113291703835861,0.582089552238806,0.3738738738738739,0.4493927125506073,0,1,1,0.7083333333333333,0.4430857111303163,0.3351916583132704,0.5923912082704095,0.3512530727171637,0.7707968402409751,0.5208946727141374,0.5918299999618647,0.8489671117257616,0.5043533990591093,0.927950306171428,1,1,1,Manufacturing,1,0,0,1
514,VRA,"Vera Bradley, Inc.",3100,0.5416666666666666,0.5625,0.5625,0.6918151905908073,0.4894023060323318,1,0.6220472440944882,0.6455591101584653,0.4035691669192986,0.47667804323094426,0.5856482498249548,0.4090267983074753,0.4646681845012227,0.38184338184338185,0.43584521384928715,0.3773416592328278,0.7313432835820896,0.33783783783783783,0.26720647773279355,0,1,1,0.37777777777777777,0.4522152931965001,0.35567220166428903,0.6212410393363939,0.474281555280881,0.9086087732098411,0.43701131546087807,0.23491080596491237,0.5945041379381815,0.49499619502561765,0.6236601519380203,1,2,1,Manufacturing,1,0,0,1
515,GSE,"GSE Holding, Inc. ",3081,0.25,0.25,0.1875,0.32015591831529316,0.7685938565388523,0,0.8627460691243024,0.7449625490933589,0.1600008888434601,0.29465301478953354,0.6648837072363654,0.7842031029619182,0.7898220760603761,0.7508395969934432,0.879837067209776,0.8019625334522748,0.9552238805970149,0.8333333333333334,0.8299595141700404,1,1,1,0.0,0.30989521802781433,0.4239244018877218,0.7722798497620368,0.5966456691622422,0.704757561881786,0.6123635129433371,0.560237785962563,0.3296054442170152,0.6803635637442617,0.47650399600632126,0,3,2,Manufacturing,1,0,0,1
516,STRI,"STR HOLDINGS, INC.",3081,0.2916666666666667,0.375,0.375,0.5854677550502783,0.3704570675369755,1,0.968503937007874,0.2537827064666526,0.4128110340948205,0.5358361774744027,0.6059987763077003,0.7080394922425952,0.7832447929842313,0.7470547470547471,0.725050916496945,0.6913470115967886,0.5746268656716418,0.7702702702702703,0.5789473684210527,1,1,1,0.0,0.4095561179702185,0.45881729561427365,0.6184116847656087,0.4230551213275882,0.388740664354104,0.567650696828876,0.3119607423520168,0.48634441921372606,0.5411436065666687,0.4717984071718156,0,2,2,Manufacturing,1,0,0,1
517,CROX,"Crocs, Inc.",3021,0.75,0.8125,0.875,0.3974109228079618,0.6867409376566411,1,0.5590551181102362,0.3257017237872635,0.37907419564874073,0.42662116040955633,0.5014543770248924,0.3765867418899859,0.38173539084239816,0.2964443733674503,0.3034623217922607,0.2854594112399643,0.41044776119402987,0.34234234234234234,0.3562753036437247,0,0,1,0.4358974358974359,0.4766218960873701,0.4894391740672639,0.29042228422632677,0.46676940758211977,0.6335149361066671,0.5691916979441929,0.5532429279021086,0.651778010594444,0.47121620178059026,0.9645709502731332,1,2,2,Manufacturing,1,0,0,1
518,ALJ,"Alon USA Energy, Inc. ",2911,0.5416666666666666,0.5625,0.5625,0.4802338774729398,0.33339877063362083,1,0.639763779527559,0.7574423184461111,0.4550323043293013,0.4402730375426621,0.796148096346878,0.6473906911142454,0.5813306349607893,0.501892424969348,0.5763747454175153,0.45316681534344333,0.3880597014925373,0.23873873873873874,0.25101214574898784,0,1,1,0.37777777777777777,0.5518667545923018,0.2286582805813029,0.41948488336811984,0.3610876455907376,0.3453594959077068,0.16573991018091572,0.06066015327943566,0.5700721667743268,0.40744142587603294,0.5996225051492515,1,1,1,Manufacturing,1,0,0,1
519,CVI,CVR ENERGY INC ,2911,0.6666666666666666,0.8125,0.8125,0.5637528126856249,0.6232032520473846,1,0.9448818897637796,0.4263051978075582,0.870953281979931,0.8862343572241184,0.8577525391666442,0.590620592383639,0.6203410911543975,0.5729783037475346,0.5779022403258656,0.5597680642283676,0.5951492537313433,0.5484234234234234,0.5951417004048583,0,1,1,0.0,0.5153593784955625,0.3103320563764107,0.601988297996554,0.3017178300193668,0.6731356627301596,0.383581784727279,0.23164617707559898,0.9040316246762042,0.43675688887249436,0.49982601354681316,0,1,1,Manufacturing,1,0,0,1
520,WNR,"Western Refining, Inc.",2911,0.5833333333333334,0.625,0.625,0.5175390060438859,0.49703434744347547,1,0.6299212598425197,0.5479926358112441,0.6878974513192123,1.0,0.8700173413621028,0.5401974612129761,0.4544228012479973,0.3763526840449917,0.4439918533604888,0.3496877787689563,0.31343283582089554,0.28378378378378377,0.3319838056680162,0,1,1,0.35416666666666663,0.35517871373745596,0.45269841373658604,0.3180126914167083,0.42702496764275844,0.3700982554656287,0.3664770023837979,0.3711524552702239,0.9072137683349132,0.6105402259623982,0.47398189651884887,1,2,2,Manufacturing,1,0,0,1
521,NLC,Nalco Holding CO,2890,0.5,0.75,0.75,0.45100227130663023,0.3278348343034287,1,0.25393700787401574,0.6543876855560243,0.5008636689112994,0.5261528668941979,0.8477589820415654,0.6643159379407616,0.6115608398684543,0.5586651740497894,0.5682281059063137,0.7002676181980375,0.9477611940298507,0.7342342342342343,0.7004048582995951,1,1,0,0.0,0.38636277226263455,0.520102554198796,0.3701209352306037,0.8261427253076741,0.8954244812934172,0.7131573193176234,0.6492360650939738,0.5897566980626276,0.5691071865843942,0.36733327378167246,0,4,2,Manufacturing,1,0,0,1
522,PPO,"Polypore International, Inc. ",2890,0.6666666666666666,0.9375,0.9375,0.501948819837593,0.465660580612044,1,0.3641732283464567,0.5566388550168582,0.4013794854885562,0.658703071672355,0.6603472839724325,0.5514809590973202,0.5481912471540602,0.49021802867956715,0.5437881873727087,0.5405887600356825,0.6940298507462687,0.7297297297297297,0.6072874493927125,1,0,0,0.0,0.31980534948055744,0.566971498517111,0.5449389857654964,0.6480617534816369,0.7408915649848985,0.7926057469328333,0.6331627802439995,0.7742155817393982,0.6639551506307118,0.2721037800998954,0,4,3,Manufacturing,1,0,0,0
523,CF,"CF Industries Holdings, Inc.",2870,0.5416666666666666,0.625,0.625,0.09020045693393196,0.3804854051709265,1,0.5562992125984252,0.35214149262388494,0.5624530049234342,0.5261528668941979,0.7925226240663983,0.5881523272214386,0.5917868285690193,0.5367556906018445,0.6171079429735234,0.5236396074933095,0.9626865671641791,0.4009009009009009,0.42105263157894735,0,0,1,0.0,0.13970220021456525,0.5266696800399904,0.638383462749245,0.49394215887966786,0.9352420132238758,0.3781424813190086,0.31881005621115616,0.5897566980626276,0.6296691576980844,0.86452904184594,0,2,3,Manufacturing,1,0,0,0
524,UAPH,UAP HOLDING CORP,2870,0.5416666666666666,0.625,0.625,0.45434299892671737,0.7996847307357012,1,0.687007874015748,0.6716370007105786,0.5117319662947227,0.5261528668941979,0.8348429791567296,0.22284908321579688,0.2924782865334345,0.19590596513673436,0.23014256619144602,0.23907225691347012,0.291044776119403,0.27927927927927926,0.12955465587044535,0,1,1,0.0,0.20656510685301366,0.4977668905452646,0.5094218961078226,0.6809244982239449,0.5911613150927307,0.6355054664417951,0.2171594663530499,0.976540547404378,0.9071475735328305,0.5586801033723988,0,4,2,Manufacturing,1,0,0,1
525,AVR,AVENTINE RENEWABLE ENERGY HOLDINGS INC,2860,0.5833333333333334,0.625,0.625,0.5854677550502783,0.39510372315885034,1,0.6299212598425197,0.32906664249233997,0.34479437119598183,0.38832536973833903,0.7317856193854763,0.48519040902679833,0.537229108693819,0.4688416226877765,0.4725050916496945,0.2604817127564674,0.7238805970149254,0.24774774774774774,0.5222672064777328,0,0,1,0.2048192771084337,0.4784773762351656,0.44283899727722065,0.5185358702662749,0.0,0.7870103232905197,0.21876594328067342,0.5371829679887721,0.9160856696381882,0.46947766687945514,0.45111834355187236,1,1,2,Manufacturing,1,0,0,1
526,KIOR,Kior Inc ,2860,0.5,0.875,0.875,0.4175946760634259,0.3106988410397363,1,0.41929133858267714,0.309299423554798,0.38851171143344077,0.4311717861205916,0.6648837072363654,0.538787023977433,0.5224302217724934,0.47555839863532173,0.46435845213849286,0.56021409455843,0.47761194029850745,0.3153153153153153,0.582995951417004,1,0,0,0.0,0.4829317633347115,0.7782053427094229,0.37276968559953894,0.7747014982689122,0.5247744475367053,0.3353110008419874,0.6437505200929342,0.5438505986808035,0.4653420306295928,0.2235534688845489,0,4,4,Manufacturing,1,0,0,0
527,REGI,"Renewable Energy Group, Inc. ",2860,0.2916666666666667,0.5,0.5,0.2811804257951052,0.7058025641985862,1,0.6299212598425197,0.7948717196415503,0.27360018062772473,0.3037542662116041,0.7182196799418682,0.590620592383639,0.6203410911543975,0.5729783037475346,1.0,0.7225691347011597,0.7089552238805971,0.6981981981981982,0.8340080971659919,1,1,1,0.0,0.4917100255310972,0.5143720883961662,0.5621380774410181,0.1473728296785322,0.3571934506865157,0.3476616030499703,0.3611287135213616,0.35684602839714974,0.45734525515568847,0.4649377327987134,0,1,2,Manufacturing,1,0,0,1
528,SZYM,"TerraVia Holdings, Inc. ",2860,0.625,0.625,0.625,0.5765590494182367,0.3278348343034287,1,0.44094488188976383,0.32067639739499326,0.5924804018677464,0.47554038680318544,0.6648837072363654,0.6981664315937941,0.7178935829327937,0.6928407697638467,0.6456211812627292,0.7591436217662801,0.7985074626865671,0.5315315315315315,0.7732793522267206,0,1,0,0.7083333333333333,0.6622175714865076,0.6636911344615671,0.4726130741102413,0.6726669262070817,0.6468424153704593,0.408386841566315,0.5870195494022461,0.6337101722903947,0.33323547255087044,0.09246220674811612,1,4,4,Manufacturing,1,0,0,0
529,USBE,US BioEnergy CORP,2860,0.4583333333333333,0.625,0.625,0.4203786511495805,0.5667339499765498,1,0.4330708661417323,0.3806718155177591,0.6856110253949417,0.4311717861205916,0.2993857371478928,0.6304654442877292,0.5877392697529302,0.5170318247241324,0.5560081466395111,0.33363068688670827,0.208955223880597,0.20270270270270271,0.3805668016194332,1,1,0,0.0,0.8434759061341013,0.33265655041066894,0.4064454069309846,0.08059000964481358,0.06964191931970917,0.10412266213427813,0.2641175668492625,0.5232079845702682,0.2431322999921581,0.2001800914731368,0,1,1,Manufacturing,1,0,0,1
530,VSE,VERASUN ENERGY CORP,2860,0.8333333333333334,0.9375,1.0,0.8351893521268517,0.3221981647213481,1,0.8600204773164969,0.1759766592064723,0.778825523383325,0.8065984072810012,0.5846492684430934,0.37376586741889983,0.43932877982966523,0.34036995575457113,0.3543788187372709,0.20606601248884923,0.15671641791044777,0.24324324324324326,0.26720647773279355,0,1,1,0.3953488372093023,0.5071293862779187,0.1308053541090786,0.46564209653256716,0.05073873474119385,0.08715422952262404,0.31772566685070436,0.2737295105241207,0.9534505567881537,0.4437693953776505,0.5278893781985343,1,1,1,Manufacturing,1,0,0,1
531,WLK,WESTLAKE CHEMICAL CORP,2860,0.4791666666666667,0.71875,0.71875,0.20392539482693411,0.3388918268645665,1,0.5669291338582677,0.2093525429421771,0.653113097481111,0.5114769510807736,0.7766528528186385,0.43582510578279265,0.38245214604941397,0.29148675302521454,0.2973523421588595,0.28456735057983945,0.4626865671641791,0.4144144144144144,0.3117408906882591,1,0,1,0.0,0.6777805811288136,0.3779631054707654,0.1329573872552291,0.46118646160285126,0.7128584928896393,0.6806372725766373,0.4651165196046449,0.5842866481980639,0.32417608302932316,0.7575500384091145,0,2,1,Manufacturing,1,0,0,1
532,BARE,BARE ESCENTUALS INC,2844,0.7916666666666666,0.625,0.625,0.7558463530957357,0.3998684023875546,1,0.5629921259842521,0.7377814718730338,0.913562538743018,0.7042093287827076,0.5945547848884167,0.590620592383639,0.6203410911543975,0.5729783037475346,0.5779022403258656,0.5597680642283676,0.5951492537313433,0.5484234234234234,0.5951417004048583,0,1,1,0.4047619047619047,0.6859366447893036,0.3197787241653291,0.6652433253631462,0.7696232526749233,0.6941501005985787,0.8096356698833346,0.7144061194302124,0.8676500846327988,0.31954550497238166,0.9506303701617627,1,4,1,Manufacturing,1,0,0,1
533,FACE,"PHYSICIANS FORMULA HOLDINGS, INC",2844,0.5833333333333334,0.625,0.625,0.5489977815886954,0.3221981647213481,1,0.6240157480314961,0.5269283607032944,0.10976963497189893,0.3174061433447099,0.46703897467404165,0.3610719322990127,0.4300952862804621,0.3511381203688896,0.3604887983706721,0.3452274754683318,0.3805970149253731,0.28378378378378377,0.4008097165991903,0,1,1,0.35416666666666663,0.20544626450276196,0.4901316990810846,0.5242510152533703,0.4900764424341976,0.5097621896418238,0.39845836657315964,0.5349819064536454,0.4963380956311537,0.9103705302967873,0.6316134335284623,1,2,2,Manufacturing,1,0,0,1
534,ACOR,ACORDA THERAPEUTICS INC,2836,0.125,0.375,0.375,0.18708240903008932,0.5469809200565334,1,0.13976377952755906,0.44572581388170973,0.16831672759322436,0.22639362912400454,0.17532146487141392,0.5119887165021156,0.6421705034151277,0.5837198144890453,0.6293279022403259,0.47368421052631576,0.5746268656716418,0.38738738738738737,0.44129554655870445,1,1,0,0.0,0.4230366122287616,0.406397031285608,0.868250496053711,0.2789215470093994,0.5077358992973633,0.31489123777066985,0.2879323660968418,0.22061420198775852,0.5258699340941876,0.42273486587941295,0,1,2,Manufacturing,1,0,0,1
535,ADLS,"Advanced Life Sciences Holdings, Inc.",2836,0.08333333333333333,0.125,0.1875,0.16703787042537036,0.4362013852716219,1,0.36023622047244097,0.5167754868232076,0.15493999528303448,0.29465301478953354,0.3986149994859161,0.17066290550070523,0.22181465553587992,0.11711711711711711,0.1384928716904277,0.19446922390722568,0.1791044776119403,0.0945945945945946,0.17813765182186234,1,1,0,0.0,0.30112145381210714,0.5345141970516216,0.28131274473213086,0.9177086210225738,0.4834236607609939,0.3450929421629813,0.5675698579142748,0.2291397367455329,0.6954873238088766,0.44371210604149725,0,4,3,Manufacturing,1,0,0,0
536,ALTU,Altus Pharmaceuticals Inc. ,2836,0.5,0.5625,0.5625,0.4682628300924549,0.44482565441085165,1,0.23425196850393704,0.409197518954491,0.1897476445374244,0.29465301478953354,0.14511925388905625,0.1847672778561354,0.34041656126148917,0.24841409456794072,0.23217922606924643,0.2729705619982159,0.43283582089552236,0.13963963963963963,0.27125506072874495,0,1,0,0.0,0.36146536419369013,0.4606670462602345,0.6922326410946421,0.5864620339125014,0.7494231566250629,0.24438855560529804,0.4714053805546369,0.44441263504599504,0.6017980766582387,0.37284707888577084,0,3,2,Manufacturing,1,0,0,1
537,CNVX,"MICROMET, INC.",2836,0.375,0.4375,0.4375,0.5854677550502783,0.3278348343034287,1,0.36023622047244097,0.5021790759653684,0.2519429089750409,0.24914675767918087,0.6648837072363654,0.09732016925246827,0.18496500548106923,0.07633669172130711,0.09775967413441955,0.13826940231935772,0.2462686567164179,0.07657657657657657,0.15789473684210525,1,1,0,0.0,0.5537842404818363,0.5751867253273304,0.3922225211012642,0.8892541845828441,0.7917094711053644,0.381777171224218,0.6484744819476298,0.35684602839714974,0.40597714545825225,0.4432828871847242,0,4,3,Manufacturing,1,0,0,0
538,DVAX,DYNAVAX TECHNOLOGIES CORP,2836,0.1875,0.4375,0.4375,0.5854677550502783,0.5119047549345142,1,0.36023622047244097,0.4160587736778313,0.21903752504586127,0.24914675767918087,0.3986149994859161,0.076163610719323,0.18222447086600893,0.06945999253691561,0.09572301425661914,0.16859946476360393,0.373134328358209,0.10810810810810811,0.3967611336032389,1,1,0,0.0,0.4872304940592497,0.4317439831699648,0.5040850637821239,0.6289439672687167,0.6330240774529114,0.5011053916502908,0.6242735207803931,0.2685135398742663,0.46140093155442363,0.443304511973202,0,4,2,Manufacturing,1,0,0,1
539,GTOP,GENITOPE CORP ,2836,0.25,0.375,0.25,0.2783964507089506,0.3704570675369755,0,0.36023622047244097,0.5021790759653684,0.13752593163522137,0.14448236632536973,0.6648837072363654,0.11283497884344147,0.21173792056665824,0.10650887573964497,0.10386965376782077,0.1632471008028546,0.16417910447761194,0.17567567567567569,0.3157894736842105,1,1,0,0.0,0.5461789838084556,0.5625294210329526,0.3487491187047291,0.8187512885407622,0.4649290607661533,0.6115948363114826,1.0,0.22190918692195147,0.4118272219479869,0.43871350897654265,0,4,3,Manufacturing,1,0,0,0
540,INHX,"INHIBITEX, INC.",2836,0.16666666666666666,0.3125,0.3125,0.20100223156553687,0.40924266468517606,1,0.36023622047244097,0.5373506488149286,0.1513092977695971,0.2036405005688282,0.009911197297598418,0.16502115655853314,0.25002108103550047,0.15347299962684577,0.1364562118126273,0.1855486173059768,0.26119402985074625,0.17117117117117117,0.27530364372469635,1,1,0,0.0,0.42782950300841527,0.658511155144562,0.29396366343531516,0.6750823095286973,0.6258216940388908,0.4943312579154086,0.7391216205133894,0.2291397367455329,0.5206000397428281,0.4429472016373722,0,4,4,Manufacturing,1,0,0,0
541,MNTA,MOMENTA PHARMACEUTICALS INC,2836,0.14583333333333334,0.125,0.125,0.21742762641683064,0.4532808092885562,1,0.0039370078740157514,0.38760645718456466,0.2287879119745039,0.21956769055745165,0.22024202985501626,0.08180535966149506,0.19698119571633357,0.0929154006077083,0.09775967413441955,0.14451382694023193,0.44776119402985076,0.03153153153153153,0.14979757085020243,1,1,0,0.0,0.5731214502046672,0.6774832577526319,0.4828157583437406,0.8247008654885929,0.6330240774529114,0.17493027597581207,0.5693013284162074,0.22819299337243215,0.39159791633137275,0.4271315717751692,0,4,4,Manufacturing,1,0,0,0
542,OMRI,"Omrix Biopharmaceuticals, Inc.",2836,0.2916666666666667,0.625,0.625,0.2792316325443733,0.40924266468517606,1,0.12598425196850396,0.4759903371693701,0.11645673495260266,0.13253697383390217,0.3545691871691504,0.3751763046544429,0.42634286196137955,0.3545498160882776,0.35030549898167007,0.3960749330954505,0.3582089552238806,0.2747747747747748,0.291497975708502,1,1,0,0.0,0.5163834773592518,0.6235708096150926,0.4481317589268448,0.6565040353295138,0.4797755805404621,0.38856450929065894,0.3428106145693664,0.22650230008079797,0.4358952356380394,0.4099472361043141,0,4,3,Manufacturing,1,0,0,0
543,OSIR,"OSIRIS THERAPEUTICS, INC. ",2836,0.3333333333333333,0.375,0.375,0.3062360957798456,0.3653540602541965,0,0.31889763779527563,0.5720781919529644,0.2570302551658216,0.1353811149032992,0.14757181404137532,0.2764456981664316,0.3320263091323046,0.24510901433978358,0.2729124236252546,0.25245316681534347,0.4253731343283582,0.1036036036036036,0.3360323886639676,1,0,0,0.0,0.993897080350506,0.5963705207592594,0.48521090067904366,0.5452139350979595,0.7551312531683523,0.16753860744947935,0.6306275281904083,0.24349286920527288,0.18718451809242828,0.3684511316952394,0,3,3,Manufacturing,1,0,0,0
544,ADZA,ADEZA BIOMEDICAL CORP,2835,0.5416666666666666,0.5625,0.5625,0.548441029054763,0.5401902429763238,1,0.5610236220472441,0.5432685167521774,0.13370597667858056,0.14675767918088736,0.35060732131200645,0.10437235543018336,0.21945357955982797,0.10448318140625833,0.1446028513238289,0.08206958073148975,0.11940298507462686,0.1036036036036036,0.21862348178137653,0,1,1,0.37777777777777777,0.5260323549491309,0.21243268060084125,0.651841052605267,0.30450426584064844,0.2991034867052225,0.3795252956341607,0.6986991830701831,0.3200972046750497,0.427892521581416,0.8275937926120751,1,1,1,Manufacturing,1,0,0,1
545,NSPH,NANOSPHERE INC,2835,0.4583333333333333,0.5625,0.5625,0.5854677550502783,0.3443157862148583,1,0.36023622047244097,0.6037820257209751,0.1910305587407241,0.29465301478953354,0.013933225230710855,0.21297602256699577,0.29252044860443543,0.20123673969827816,0.21181262729124237,0.22390722569134702,0.21641791044776118,0.28378378378378377,0.15384615384615385,1,1,0,0.0,0.3636894747374786,0.6290534658791755,0.46625892889414866,0.615237566375999,0.42418309388646097,0.6443670103367903,0.2884757461645867,0.4271417849765418,0.5987545487221027,0.4396945529726424,0,3,3,Manufacturing,1,0,0,0
546,XGEN,XENOGEN CORP ,2835,0.16666666666666666,0.25,0.25,0.20879733803171294,0.4615733549127841,1,0.36023622047244097,0.10490026208115548,0.12041319556742054,0.16723549488054607,0.3208494928352616,0.43441466854724964,0.37806729066531747,0.3032144570606109,0.329938900203666,0.3095450490633363,0.20149253731343283,0.5135135135135135,0.38461538461538464,1,1,0,0.0,0.4272265850246069,0.70272405235822,0.2328499946230096,0.5619088882294311,0.2546837270477385,0.8322341304026699,0.6144691229264815,0.20458948994877404,0.5212584781694414,0.44243965882287023,0,3,4,Manufacturing,1,0,0,0
547,ABPI,ACCENTIA BIOPHARMACEUTICALS INC,2834,0.20833333333333334,0.1875,0.1875,0.20183742676398916,0.8508890840160598,0,0.1889763779527559,0.33674928663564896,0.27599278980007624,0.08532423208191127,0.3483104767896948,0.9294781382228491,0.8965764398347247,0.8839490377951916,0.8961303462321792,0.8501338090990187,0.4925373134328358,1.0,0.854251012145749,1,0,0,0.0,0.6095507164958244,0.5376173515924126,0.5459892055050815,0.4830176547580879,0.23712723782173564,0.6434624275542632,0.4762515900894752,0.15287492455362625,0.05268537284809312,0.41136951505496927,0,2,3,Manufacturing,1,0,0,0
548,ACAD,ACADIA PHARMACEUTICALS INC,2834,0.16666666666666666,0.4375,0.4375,0.18652561665762468,0.39510372315885034,1,0.26377952755905515,0.5494106406061532,0.14418427685031326,0.2036405005688282,0.2138552278610345,0.09732016925246827,0.19963740618939202,0.09499440268671037,0.11812627291242363,0.1409455842997324,0.417910447761194,0.05855855855855856,0.13765182186234817,1,0,0,0.0,0.4105363997324933,0.642695643764316,0.5248320363252279,0.7810702219224653,0.6330240774529114,0.275166616174029,0.5163424574854928,0.2291397367455329,0.5400097448171925,0.4067223212558186,0,4,3,Manufacturing,1,0,0,0
549,ACHN,ACHILLION PHARMACEUTICALS INC,2834,0.3541666666666667,0.5625,0.5625,0.3449332118938691,0.75839954999297,1,0.32874015748031493,0.5450916666659904,0.12229172697438848,0.18088737201365188,0.22932269840065958,0.2764456981664316,0.32599713297917193,0.24366970520816675,0.21792260692464357,0.3050847457627119,0.5597014925373134,0.17567567567567569,0.340080971659919,1,1,0,0.0,0.4012988648949773,0.7189411674151732,0.26579875460573554,0.7772225829876693,0.980093026409755,0.3501036037194304,0.6548366031133074,0.292648252071962,0.5508447571634649,0.360677048927625,0,4,4,Manufacturing,1,0,0,0
